id,text,Emotion,Offensive,Hate
4749,كويلار لا وضعية جسم صحيحة عند الإستلام ، ولا قدرة على التصرف تحت الضغط.<LF><LF>لذلك سهل تكون دقة تمريرك 100٪ إذا بدون مخاطرة وكلها للخلف (لكن تأكد أنك سلبي على المنظومة).<LF><LF>الصعب يُبنى عليك اسلوب لعب (المخاطرة بالتمرير العامودي ثمنها اسلوب لعب وهوية تجعلك أعلى من كل خصومك فنيا). https://t.co/r7MR9Qnj2P,pessimism,no,
6233,@Salalah6G لا حول ولا قوة إلا بالله العلي العظيم <LF>ياأخي هذا الرجل غريب الأطوار شخص مذيع وتنهج نهج الحسابات الوهمية كأمثال الشاهين وأبو مستهيل ومن هم على شاكلتهم وتترك سياسة ونهج بلدك,disgust,yes,not_hate
7717,RT @mnabil100: ممكن نشارك في الهاش ده فضلا #سيف_وفايق_مرتزقة,anger,yes,not_hate
4654,@ahmed_am272 انا و انت ي حبيبي❤️❤️,love,no,
6283,@ragwa911 @Rola_Cc لا .طبعا مفيش مقارنة للأمانة .حصل مجازر وحصل مقاومة للإنجليز بس مفيش أسوأ من الي ياخد جزء من أرضك ويقولك دة بتاعتي ومكنوش مؤمنين إنهم يرجعوها لينا لولا خسائرهم في٧٣ .الإسرائيليين قتلوا العساكر المصريين بدم بارد ودفنوهم أحياء .... مفيش مقارنة للأمانة ....,anger,yes,not_hate
4208,اسفه لكل اللي يحبون هذولي المشاهير صااروا مرره قبيحين😭😭😭😭😭,disgust,yes,not_hate
4627,@ban3i الشخص الايجابي يحلي ايامك ويعطيك طاقة ايجابية لو كانت ايامك صعبه,optimism,no,
224,مش ممكن على زغلله العين كسم الاخراج,anger,yes,not_hate
723,@sekai85 اول مره اندم اني مو رنرز 🤕💘💘!,sadness,no,
8452,RT @yoejjg: ابعدوا عن الفريق الجمهور اوعي من انه يصدق شوية سبوبة زيكم <LF>#ترك_يشخلل_اعلام_يرقص,pessimism,yes,not_hate
6979,RT @lama_awadd: ربي استودعتك راحة قلبي وفرحتي ونفسي وأسألك تسهيلاً لكل أموري واستودعك أدعيةً فاض بها قلبي فاستجبها لي يارب❤️❤️❤️.,confidence,no,
1141,اذا في بنت محرومه او زوجة مغترب او مطلقه او متحرره او سالب يحب نتقابل الان يرد,anticipation,yes,not_hate
5529,#احا_ياسيسى<LF>#احا_ياسيسي <LF>#نازلين_وش_خايفين<LF>#مش_عايزين_يلعن_الجايبينك<LF>الشعب المصري مش جبان شعب عظيم بس المشكلة أنه دائما بيفهم متأخر 🤣🤣🤣🤣<LF>#للتاريخ,anger,no,
6469,RT @jmanv__: مبرووووووك ياعالميين الفوز والتأهل🤙🏻<LF>اسيا تقترب بإذن الله,joy,no,
5764,🥰🥰🥰 <LF>سعادة بالغة عند رؤية هذا الثنائي معا مرة أخرى 💛🖤 https://t.co/onfXuh9cOP,joy,no,
7848,@Ashraf_Rifi ان شاء الله من سيئ الى اسوء مع حزباله، قال مقاومه شله عصابات و ترويج مخدرات وقتله.,anger,yes,hate
5554,حاسة هاي المانهوا المعنى الحقيقي ل <LF>ربته و صار زي الكلب تحت رجليها 😂😂 https://t.co/Jb9HOyaZJG,disgust,yes,not_hate
7193,@AJArabic جرثومة النفاق ( حمدين واذنابهم بقطر) وبكتيريا حزب الات وخونجات لوعادوا لصوابهم وصححوا عقيدتهم اللي زادت الفرق الضالة ضلالات واشعلت الفتن بالعلم العربي هم العدوان على جميع المسلمين الانتباه وعدم الانجرار بتبعياتهم،,disgust,no,
5511,ويجي لك واحد تافه في فنادق الرياض او القاهرة وو الخ.. يشكك برجال يقدمون ارواحهم غير آبهين حتى بمعاناة أنفسهم وعائلاتهم<LF>..<LF>الله يلعنهم الدنق https://t.co/beBhU61Uwz,anger,yes,not_hate
2762,@_itti4 شوف يا نواف هزيمة الفتح مفروض عطت جانب ايجابي للاعبين اذا مافازو على الاتفاق يستحقون الهبوط صراحه,anticipation,no,
846,#انقذوا_طلاب_العراق<LF>سيدي <LF>ابنائك في خطر<LF>لا تتركهم<LF>التربيه لا تصرح بعدد الطلاب الذين اصابو بفايروس كورونا <LF>فلذالك ابنائك ينتضرون وقفتك معهم<LF>@MAKadhimi 🌹 <LF><LF>#يالكاضمي_وكفتك_للتراكمي,fear,no,
4289,مبروك مبروك يا حياة ألبي مبروك ❤️❤️<LF>@loiyHA,joy,no,
5560,@blackboy اممممممم الله يستر من قرارات مابعد المكالمة دي 🙄 اكييييييد عشان موضوع التطبيع من النشرة المموهة دي😑,anticipation,no,
6717,الي مايعرف قدرك مايشوف شر منت بملزوم تفتح عيونه وتداوي عماه,pessimism,no,
5042,وربي هذا البارت احلللىىىى باررتت وجيمين هنا يموتتتت بموتتتت ضحكتههه تجنننن اخ اخ<LF> https://t.co/pHCW60rNbW,joy,no,
6117,RT @Aliasmr95: فروخ السفارة<LF>#لا_تتاجروا_بالضحايا,anger,no,
2551,#عبدالعزيز_بن_سعيد<LF>#مبادره_الوهاج<LF><LF>♦️لاتحقر من المعروف شيء<LF> والله ماصعبت إلا فرجت وما تعسرت إلا تيسرت وما أغلق باب إلا فتح ألف باب <LF>وعد من الكريم الوهاب..<LF><LF>تصدق لو بالقليل واجرك على رب العالمين♦️<LF><LF>فاتورة التنفيذ القضائي <LF><LF>195781100 https://t.co/37oZ9EECLl,neutral,no,
5725,@6_illll فخورة فيك بفخر م افتخرت فيه احد.,love,no,
2928,@ShobierOfficial حسبى الله ونعم الوكيل فيك يا شوبير المصرى اتخصم من نقاط عشان كل ذنبه انهم عندهم إصابات كورونا وتقولى مستمتعين ولا لا,anger,no,
117,ما شاء الله،<LF>واحد بدّو يطعمي الشيعة قتلة والتاني بدو يدفّع الحزب ثمن والتالت بدو يبرم الدولاب والرابع بدو يهجّرهن على ايران والخامس بدو يعلقلن مشانق!<LF>ولاد مين إنتوا ولو عمي؟؟ <LF>إذا الأصيل ما قدر الوكيل شو بيطلع من أمره؟!<LF>#شبعرفني,anger,no,
645,#محافظظظه_الوجه<LF>هل اصابني عشقها<LF>X71v,love,no,
5966,للحين فيه بشر اذا شافوا انجازات غيرهم قالوا انظروا للجنود على الحد الجنوبي واحفلوا بالواجب الذي يقومون به، معليش بس فيه فرق كبير بين انك تكون سبب في تعليم شخص وتثقيفه وان تكون سبب في حرمان طفل من ابوه سو شت ذا فك اب بليز و وقفوا مقارنه,anger,yes,not_hate
3,دخلكم هالقوات العسكرية الفرنسية والبارجة الحربية البريطانية، حيرفعوا أنقاض ؟ أو حيطعمونا خبز ؟ رح يركبوا زجاج للبيوت ؟<LF><LF>شو نفعهم بلبنان ؟ وشو المهام الرسمية بالظبط ؟<LF><LF>#ذكرتوني_بالإستعمار https://t.co/u0LuYwHAxb,anger,no,
4170,والله حرام عليكو وحسبي الله ونعم الوكيل ف حما$ والييهود https://t.co/u043Bv4isw,anger,yes,hate
5851,@IraqiPMO @MAKadhimi اسمعوا ماذا قال الكاظمي لترامب<LF>ترامب يفضح الكاظمي 😑<LF>والله فشلة https://t.co/3WvTZmsOgg,disgust,yes,not_hate
467,لا أعرف مرادفاً للحب أكثر من أن نتخفّف من كل شيء معًا، لنتّسع لنا وحدنا.,love,no,
5,RT @hi9_i: برماوي اسمه عارف يتكلم عن تجاره البرماويه ويهددونه انه مايتكلم https://t.co/2VLCdZyI0O,neutral,no,
5342,أنا عارف يا شوال انك هتموت وتفرض رايئك علينا انت مشكلاتك إنك واقعت مع الأهلى وحظك حلو علشان مفيش جمهور بس شعب الأهلى هيخذوئك وهيحطك على الخبور 🖕🖕🥒<LF>#ترك_يشخلل_اعلام_يرقص,anger,yes,not_hate
919,ماصدق شقاعد يصيررر اذا حلم لاتصحوني<LF>SELPINK IN YOUR AREA!!!!🥺🥺🥺,surprise,no,
2595,👈 المعركة الأخيرة كانت معركة رجل لرجل بين 🇫🇷@BouhanniNacer و  🇩🇪@PhilBauhaus، وفاز الألماني على الفرنسي!<LF>🎬 شاهد أبرز محطات المرحلة الخامسة 👌<LF><LF>#طواف_السعودية https://t.co/c8OMnEMfkX,neutral,no,
4324,احلى شي فالتويتر .. انك تهذذري تهذذري لييين يقول الله واكبر مافيه وقت محدد ويقولك اسكتي لا عادي خذي راحتك.. عادي تفتحين عيونك من النوم تكتبين عن سلبيات التنمر بالمجتمع ونتائجها وتسوي ثريد كامل بس تقرقين فييه 😭😭😭😂😂😂,pessimism,no,
1063,RT @IcYRxzBjzrw71oF: رتويت وهتكلم عنك انا وانون متنمر مش بيحب حد وال يزعل ميعملش.,anger,no,
2590,@xu9mzDrqlugcvYl @MAlzulfa ما علاقتكِ أنتِ بوجود فقراء أم عدم وجودهم في بلادنا؟؟<LF>نرجو منكِ الاهتمام بالجيش التركي وخدمته على الوجه المطلوب... هذا دوركِ فقط,neutral,no,
242,@Ryochanvv @sajhab__ يع شوفيه سجى وصخ شوفي عنده صور زي ذي واوصخ بالاستديو حقه عيبب,disgust,yes,hate
7042,@oamaz7 والله انك تدربي راسك في السياسة يا مغزله وما عندك ماعند جدتي ، السيسي كتم انفاس قردوغان ورسم له خط احمر وخضع التركي له . فهمت يالحمار,anger,yes,not_hate
7654,RT @7omsa22: انا : هعزمكم بز بالله عليكو ما تبوظو الفرح 😂 <LF><LF>اصحابي: https://t.co/PutX76zB1G,anticipation,no,
1160,موجب نحيف الحفر 🌈<LF>سالب الحفر تعال خاص 🔥<LF>#موجب_الحفر <LF>#مبادل_الحفر <LF>#سالب_الحفر,anticipation,yes,not_hate
2870,@about_sport11 @Adnan_Othman99 @AJArabic يا اخوان .. تراكم لما تردوا عليه هذا تعطوه اكبر من حجمه .. السكوت عنه اولى,anger,no,
3735,@HaniBinbrek ازيدك من الشعر بيت.. فهناك من العلماء منهم مثلك أو أقل منك في الوضاعة والخسة والانحطاط والعماله يطالبون بالتطبيع مع عدوهم.. <LF>وهناك من العملاء من يقتل رموزالمقاومة لصالح اسرائيل كما تفعل أنت تماما لصالح الإمارات!,anger,yes,not_hate
8047,التحرش:<LF>🇺🇸 : اسجن هذا الحشره<LF>🇾🇪 :الضحيه لابسه نقاب؟<LF>🇩🇪 :عاقبوا هذا الوغد<LF>🇪🇬:هو كانت محجبه او ايه؟<LF>🇮🇩:اخصاء لهذا الجرد<LF>🇸🇦:هي كانت طالعه بمحرم؟<LF>🇰🇷:ضعوا سوار على هذا الوغد<LF>🇸🇾:كانت لابسه بنطلون ضيق؟,anger,no,
2397,الكلمة وعكسها <LF><LF>قدرة - ability - أبيلتي <LF>عدم القدرة - inability - إن ابيلتي<LF><LF>صناعي - artificial - أرتيفيكل <LF>طبيعي - natural - ناتشورال<LF><LF>كسول - lazy - لازي <LF>نشيط - active - اكتيف<LF><LF>حديث - modern - مودرن<LF>قديم - dated - ديتد<LF><LF>فخور - proud - براود <LF>شاعر بالخزي - ashamed - اشيمد,neutral,no,
3517,وادينا اهو بنعافر علشان نرجع حقنا الي نهبوا مننا الوزير وعصابتة احنا كنا فاكرين اننا نور عنيهم لاكن أحنا نور جيوبهم وخزنهم احنا ما بنطلبش المستحيل بس انتوا الي شويه اوساخ وضلاليه حسبي الله ونعم الوكيل بحرقة الدم اللي احنا فيها ربنا ينتقم منك ياشوقي وعصابتك.<LF>#قرار_برجوع36الف_معلم,anger,yes,not_hate
6986,ثق تماماً بانه سيأتي يوماً ما تقول فيه بكل فرح إنّ الله جبر قلبي جبراً لم اكٌن احلم بهِ ابداً ..,optimism,no,
3421,RT @mnorah_alhilal: صباح الهلال يارب الفوز هلالي بالتوفيق يازعيم 💙💙💙💙💙💙💙💙💙 https://t.co/8lca65gHCo,optimism,no,
2563,@NoraAbdulrah @ss_hg88 يوم انها تقول العباية ومالعباية والحرية ونظام دولتكم مايسمح اني اصير فيها,neutral,no,
6767,@Mo_77_M وانتي مصدقه؟؟؟؟؟!!! افشل دراما شفتها بحياتي والله 🙂,disgust,no,
5622,@Mohammadkf الف الف مبروك الحمد لله ع نعمه الهلال الهلال أن تفرح أكثر وأكثر اللهم اجعل آسيا هلاليه بإذن الله تعالى 💙 💙 💙 👍,joy,no,
1605,@Jojoali20366694 يبووو صدك كلامج تخافين علينه  أني راح أتخربط أذا مزوجه هنياله لماخذج عود أذا عندج بنت مستقبل أني أخطبهه لان أكيد طلعين حلغوم وكيك 🤐😂😂,joy,no,
1733,ازاي شفتها ف الڤار وتلغيها ؟ انت اهبل 😂,surprise,no,
2324,لا غرابة فهذه أخلاق الجندي السعودي التي يدين الله بها في الحرب والسلم.. وهي أخلاق الفرسان الكبار. <LF>حربنا ضد الحوثي ليست الا لردعه عن تدمير وطنه والاعتداء على الحدود بتشجيع من طهران..فهي ليست حرب وجودية أو اطماع توسعية بل لوقف التوسع الايراني في العالم العربي وبهذه العقيدة نقاتل. https://t.co/DljwuFrP8X,confidence,no,
2709,@1Alhadeera @AlhadeerA @Hams7011 @n1_yas الحمدلله على اللطف الذي يأتي<LF>إلينا من الله حين نضيق ونحزن<LF>...الحمدلله على استعادة <LF>الإطمئنان بين حين وآخر ..❤️<LF><LF>مساء الخير  🍁<LF><LF>🥀☁️ https://t.co/KaFFcoXuNC,optimism,no,
7730,RT @waelabdelaz86: إعلام مرتزقه #سيف_وفايق_مرتزقة https://t.co/HzdTt9vqYk,anger,yes,not_hate
1312,@RioMoussallem @TonyKhalifeh ما بعرف ليش مصرين يشهروها و يشهروا البصارين الجواسيس على حساب خراب لبنان و انفجار بيروت  لك العالم وين و نحنا وين ، بلد التخلف و الجهل <LF>شو طالعة تنقبر تحكي بعد شو بدها تنق هالبومة النحس,anger,yes,not_hate
3448,@HendSalem222 يارب يكون بجد وعقبال باقي الخونة,joy,no,
3812,@abozikra والله مفترض تاني اي زول تشوفو يرمي اوساخ اجلدو اولا وجيبو ليهو الشرطة,disgust,yes,not_hate
6085,بحر حبي لو دخلته يغرقك,love,no,
8184,@yaradl3369 انا خاضع كلب تحت ارجل البنات و سالب بنوتي,disgust,yes,not_hate
2362,جوارديولا لو نازل بالتشكيله دي قاصد يحرقلي دمي مش هيعمل كدا بجدا اكتر يومين زعلت و اثرو فيا جامد اوي 😓😓😓💔,sadness,no,
1975,متجرنا يوفر 💚 :<LF>بكج التقشير والترطيب للتخلص من أسمرار الشمس .<LF>بكج الترطيب العميق للجسم والوجه .<LF>بكج التخلص من الشقريب.<LF>كريم التخلص من الهالات .<LF>بكج توريد الشفايف .<LF>سكراب البشرة بالقهوة .<LF>صابونيه التفتيح ٣ درجات .<LF>صابونية البقع والأثار .<LF>ماسك الحنا والاعشاب لعنايه مكثفة للشعر .,neutral,no,
3514,@SyriawatanNews اعوذو بالله اي انجاز هذا لان يدوم حكم ال هيان وال مكتوم ان شاء الله سوف يخسف الارض بهم هم وحكمهم بلامس يحيون بتحية ابوذية واليوم يعتبرونها شي تاريخي لا سلام مع عدوة الشعوب العربية والإسلامية اسرائيل,anger,no,
1761,ابتسم<LF>ف ابتسامتك في الدين صدقه وفي الحياه جمال🌸❤️,optimism,no,
7487,@Rashaharbiii @zezx_jk ماطلبناك تقولين كيوتين بس وش سوو فيك عشان تقولين مخانيث؟,anticipation,yes,hate
5401,أحس ابغا فيلانويفا يفوز بعد أحبه https://t.co/EcopHv3i3q,anticipation,no,
2739,🎵 عندما تبحث عناك عنه فتجده يتظر اليك <LF><LF>🎵 عند اجتياز اخر امتحان لك (افضل شعور بالنسبة لي ) <LF><LF>🎵 وجبتك المفضلة بعد يوم شاق ومتعب <LF><LF>🎵 شخص يادلك نفس الشعور <LF><LF>🎵 اشعار بنزول حلقة من مسلسلك المفضل,optimism,no,
5637,@1iTariq الحمد الله على الفوز .. ومبروك لكل هلالي,joy,no,
2660,RT @9Kora: 🗞 GOAL | #النصـر تواصل مع نادي الأهلي مُقدماً 25 مليون ريال لشراء المتبقي من عقد الحارس محمد العويس . https://t.co/GKQkVifhZq,neutral,no,
2472,@M3thbi https://t.co/qh5ydkNWvnيب مع ان ذا وضعهم,neutral,no,
6738,الف الف الف مبروك دنو 💙💙ي اسطوره https://t.co/DMpdcnDU0v,joy,no,
6891,لاعبيين نادي الجهرا شسالفتهم <LF>خربانه حيل عندهم <LF><LF>عسي ماشر,anger,yes,not_hate
4007,RT @MohOtb_10: مبروك للنصراويين مش لفوز النصر بل لتسجيل حمدالله هدف وحيد,joy,no,
4718,الرئيس #عبدالفتاح_السيسي يصدر قرارًا بتأسيس جامعة تحمل اسم #الملك_سلمان_بن_عبدالعزيز حفظه الله<LF>هذه هي #مصر في إثبات المحبه الحقيقيه بين الأشقاء كل الشكر والامتنان لأهلنا في #مصر وشكر خاص للزعيم السيسي<LF>حفظ الله مصر وشعبها وأدام عليها الأمن والأمان #تحيا_مصر https://t.co/V5ryiVJh9L,confidence,no,
6177,اكبر مشكلة سيواجهها اليمنيون ان الحوثي ورط الهواشم بجرائمه واصبحت لدى عامة الناس ثقافة ان كل هاشمي حوثي وهذا خطر كبير مستقبلا قد تحدث تصفيات عرقيه في عموم البلاد مالم تسارع الاسر الهاشمية براءتها الواضح والصريح من الحوثي ومشروعه الخبيث <LF>نسال الله السلامة مالم يتم تدارك الوضع,fear,no,
1493,@dala3awy @Tomgon11 عاوز افضل اقطع في كسها قولت ايه,anticipation,yes,not_hate
4206,جماهير النصر العزيزة على قلبي .<LF>الحكم الفرنسي واعوانه شياطين الانس والفار والخبث والعبث والفساد .<LF>#قضى_على_كل_امل نعم كل ما اخذ بفساد لا يسترد .<LF>لا تلومون الاعبين او الادارة او المدرب <LF>من الإحباط من ما حدث من الحكم ومن ورا الحكم ومن يدير الحكم قضت على كل شي<LF>حسبي الله ونعم الوكيل https://t.co/DFxLi6esOu,anger,yes,not_hate
6371,@faroosi733 مرحبا بكم في مارب ..<LF>الله أكبر ..<LF>الموت لأمريكا ..<LF>الموت لإسرائيل ..<LF>اللعنة على اليهود ..<LF> النصر للإسلام ..,anger,yes,not_hate
2158,الصحة العالمية تبحث مع روسيا فعالية لقاح “سبوتنيك-V”<LF>https://t.co/6J6ore2J1g,neutral,no,
1169,@soo0_soo0_ موش صعب بس مافيش نيه صادق ههه 😉,pessimism,no,
7946,احتاج مدير اعمال يزبط وقتي مو حاله دي,anger,no,
232,@Hosso97 @abodsweed<LF>شايف الكلام يا اسرائيلي يا حقير 😂 اسمه شتاء بيه باشا 😅⁦❤️⁩,disgust,yes,hate
66,نيف عشانها طب قاعدة تستنقص من الادبي وتقولهم سبب دمار البلد 😔,sadness,no,
1603,🔖من الخاص <LF><LF>عندي كنب يكون سرير ويكون كرسي  . اذا فيه احد يبيه يحط نقطه تحت التغريدة<LF>#الرياض_خدمات,anticipation,no,
6168,@Wii_jjj تعالي ل دادي اللي يحبكي ويبيكي 😍,love,no,
3283,@Ranna_ELF حبيبتي 😭😂 ابد والله شريت من عند واحده بالانستا ورسلتلها المبلغ ويوم جاها المبلغ قالت مافي مقاسات وتهوشت انا وهي وقتلها خدمتك سئيه وزعلت وقالت ما ابغي اخدمك وراح أحول فلوسك ولا حولتها لين مابلغت عليها وطلبت فزعت الالف واليوم شفت رساله من البنك فلوسي رجعت الحمدلله 💙🐥,anger,no,
3596,سالم ضايع يمين رجعوه مكانه,anger,no,
6288,إذا رأيت الرجل:<LF><LF>يوالي الكافرين ويعادي المؤمنين، يدافع عن اليهود والنصارى ويهاجم أهل الإسلام والقرآن، يبرر للمشركين والملحدين ويتربص بالموحدين .. فاعلم أنه منافق معلوم النفاق !!<LF><LF>يقول الله تعالى: (بشر المنافقين بأن لهم عذابا أليما الذين يتخذون الكافرين أولياء من دون المؤمنين).,disgust,yes,not_hate
4632,@OlaAlfares مقدر حزنك العميق على فلسطين<LF>كان الله في عونك<LF>كيف متحمله<LF>من بلد مطبع مع الكيان الصهيوني<LF>تعملين في قناة زارها رئيس اسرائيلي<LF>الدولة اللي تاخذي مصاري منها ( قطر) تزود الكيان الصهيوني بالغاز الطبيعي<LF>الوفود الأسرائيليه تنزل في عمان والدوحة ويستقبلون بحفاوة بالغة,disgust,no,
6955,خد بالك عشان بعد صبرك و تنازلاتك و تضحياتك دي هتطلع برضه وحش في الاخر ..,pessimism,no,
125,RT @Emy___23: الواحد كان بياكل منه كميات رهيبه😂😍 https://t.co/HWTA2K808j,joy,no,
6229,@UmHana3 ربنا يستر ان شاء الله ♥,optimism,no,
5350,منذ العام ٢٠٠٧ جرب نظام الإحتلال وبالأخص حزب الإصلاح كل الأساليب والحيل لوأد الحراك، ومنها استنساخ المكونات ومحاولة تزييف إرادة الشعب الجنوبي وفي كل مرة يفشلون، نفس السيناريو المكرر أوكل اليوم لما يسمى بالائتلاف الوطني ونفس النتيجة الحتمية ستكون الفشل<LF>#حضرموت_ترفض_شرعنه_الاحتلال,anticipation,no,
1296,في قلب يبكي ليه..<LF><LF>سوو منه حلاوه قلب 💔<LF><LF>👈👈❤️🤦‍♂️🤦‍♂️,sadness,no,
1976,ثلاثه على وقت النوم #2ndDynamiteTeaser,neutral,no,
7947,حتى تأجيل الاقساط مستخسرينه بالشعب حتى الدول التي تعتبر متوسطة الحال وتقترض من الكويت المليارات أجلت الكويت فترة سدادالقروض عنها وقامت هذه الدول بتأجيل الاقساط عن شعوبها لماذا ونحن شعب اكثر دوله مانحه للعالم لم تؤجل او تسقط القروض عن شعبها<LF>#اسقاط_القروض_لليوم_646<LF>#تأجيل_الأقساط,anger,no,
7886,@boy1cute @es__am الله يكون في عون بعملون على اصلاح الوضع واستقرارعيش المواطن الكل يدرك مايحدث على قول القصيبي الله يرحمةيقل لوكل مايصرف يروح لمكانه الصحيح كان اعمدةالانارةكلهاذهب المشكل ناس تضررت لا ذنب لهم لافي الفسادولاضياع الحقوق العسكري الي يخدم اقل شي ٢٥سنة ويتقاعد ٣٠٠٠ريال وش ذنبه,anger,yes,not_hate
2075,RT @eduksa3: عاجل ⭕️ <LF><LF>العام الدراسي القادم  عن بعُد,neutral,no,
4580,RT @rillx5: ارخص لك الروح واشوف انه شويه <LF>وانت رساله علي تشوفها واجد.,sadness,no,
5750,خمسه الاف متابع<LF>شكرا لكم وشكرا لدعمكم والحساب لم ولن يستمر لولا دعمكم المستمر <LF>شكرا لكم ونعدكم بالأفضل دائما ❤️❤️<LF>#WeTheNorth https://t.co/7n3M6IcNOP,joy,no,
8500,العراق يدخل المرحلة الثانية لمخطط التدمير المشابه لتدمير سوريا وهي مرحلة تسليح مجرمين الساحات وتشكيلهم فصائل ارهابية كما حدث في مظاهرات سوريا مثل كتائب ابن الخطاب وكتائب أبو بكر وجبهة النصرة هذه الفصائل الارهابية بقيادة شبر والناصري وفائق والمرتزقة الآخرين بدعم وتسليح خليجي تام . https://t.co/C0bYqtuZLP,neutral,yes,not_hate
3086,هذي افضل صوره صورتها ب 2020. https://t.co/s9XEZWoDUE,optimism,no,
7630,😭😭قااايز شوفووو اتخيلت الفيك كله لون ابيض و هادئ و اشياء تفتح النفس https://t.co/002lflGEt5,anticipation,no,
6882,لن تسقط هذه الحكومة التى قدم الشهداء أرواحهم فداء التغيير. سيسقط كل من يحمل معول لإسقاطها .سيسقط القناع عن كل من هو غير وطني يسعى لوضع العراقيل أمام تقدم خطوها سيسقط كل فاسد يريد ان يعود بالزمن للوراء. سيسقط كل من يقدم مصلحة الغير على وطنه. سيسقط كل من يعادي الحرية السلام العدالة https://t.co/YF4GdgOmEO,confidence,no,
7671,@Riy_Local 👍💢FYF😍😍<LF>😍 تخسيس 😍<LF>♨️🔥♨️<LF>AASAASAASA<LF>@SHOMOKQ8<LF>🎀♥♥♥♥💙👇👇👇👇👇👇👇👇 حيااكم احبائي و اصدقائي حياة سعيدة بانتظاركم ان شاء الله 💚💚💚💛💛💛💘💘💘🌷🌷🌷💙💙❤❤👐👐👐👏👏👍👍👍<LF>💙♥♥💙♥💙<LF>🌹🌹🌹🌹<LF>👇👇للطلب التواصل بالاسفل👇👇<LF>AkIV,anticipation,no,
3345,صــدرك اليا #ضاق والخاطر #تعكر<LF>لا تدوّر من #عنا الضيقات #فـارج<LF><LF>إدع ربـي ... #رافع إيديك #وتشكّر<LF>والله ان #تلقى من الضيقه #مخارج https://t.co/hZZftTQfoK,optimism,no,
7945,اوكي ماعليه اول ما اكتبله يطلع من الواتس😑😑😑,anger,no,
5870,لازم تبطل سجاير عشان صدرك فيه مشاكل بسببها و المشاكل هتزيد مع الوقت وده اللي باين بعد الكشف والفحوصات .. <LF>- لا يا باشا انا بشربها من زمان و زي الفل كويس اكيد في حاجه تانيه هيا السبب عشان كده جاي لحضرتك تعرف السبب . <LF>*صمت رهيب*,anger,no,
6506,صرلكن سنة بتكبوا حجار وفرقيع على الجيش ازليتوا العسكر والضباط بتسكير الطرقات وبحرق الدواليب زربتوا العالم على الطرقات كسرتوا وحرقتوا وجايين اليوم تتهمونا اننا شبيحة #ميرنا_الشالوحي https://t.co/RadRrbXj5D,anger,yes,not_hate
2797,مابي أتحلطم مااابي أتحلطم مابي أتحلطمم,pessimism,no,
918,@IraqiGovt @MAKadhimi @AhmadMullaTalal يال@MAKadhimi @AhmadMullaTalal  اسمع السنة شلون يدافعون عن ربعهم وانتم تقتلون الشيعة !!!! https://t.co/eH40FPmlCp,surprise,no,
1646,@_abeer24_ <LF>مرحبًا بك أستاذة عبير،<LF><LF>نأمل منك توضيح استفسارك حتى نتمكن من خدمتك بشكل أفضل.,neutral,no,
5122,RT @ragab1ragab1: مرتضي مش بيدفع للاسف مرتضي معاه اسرار يبقا انتو منهم #فايق_وزاهر_اعلام_عاهر,disgust,no,
5126,@ahmedmakki74 @Souhair_Alqaisi @salrashed دجال يبيع الوهم لناس و يعالجهم بالذبذبات والتردادت ههه وش ترددك اخ احمد حموده علشان اضبط حياتك 🤣,anger,yes,not_hate
4978,@MahaG98 ألف مبروك يا مها ♥ ربنا يتمملكم علي خير يا حبيبتي ♥♥♥,joy,no,
5431,قويه🛑ترامب يصف 👈🐕قاسم سليماني بابن العاهره ارهابي من الدرجه الاولى قتل انفس برئه بالملايين مع قائد حزب الله ارهابيين !!ماذا قال اسمعوا👇 https://t.co/vaUHKPOp3m,anger,yes,not_hate
6842,@alazmi_mutlaq وانت بصحه وسلامه ياحبيبنا ابو فهيد ❤️,love,no,
4621,RT @w_qutb: كل فتره بنبهر بنفسي اكتر من الاول اني بعرف اخد قرارات عكس رغبتي وبعرف اقول لقلبي اقعد على جنب انت وخلاص بحسدني اهو,optimism,no,
6809,@nadiaalhrbi_ @ayadalsalamee @dawood1972 العراق هو أرض الأنبياء وليست الصحراء !!!!!!,anger,no,
364,@Rwozwal 😂😂😂😭😂<LF>مو حالة هاذي يبغالك وجبة صح ناو,joy,no,
7553,_<LF><LF>لا تفزوون بس ابغي<LF> تحسسوني انكم تقالتون من أجل الفوز <LF>#الشباب_ابها,anticipation,no,
3287,RT @eslamabdelmo8ny: يكسرك غالى ويجبرك غريب <LF>الغريب يبقى غالى والغالى يرجع غريب .👋,pessimism,no,
2125,200824 [ معلومة ]<LF>بانقتان سيحضون بمقابلة في الساعة 3 مساءً على برنامج Today Show<LF><LF>🔗 https://t.co/UyB5WVavBW<LF>🔗 https://t.co/3tVDzDozME<LF>🔗 https://t.co/1GRMlT5elV<LF><LF>@BTS_twt <LF>-H https://t.co/3xe99UsTfP,neutral,no,
4123,عجبا لامة القران كيف تشفى و القرآن بين يديها !<LF>عجبا لتفرق المسلمين والقرآن يقول لا تفرقوا !<LF>عجبا لمن يجاهر بالكراهية و العداء اتجاه اخوانه في الدين بينما يتودد للكفار الغاصبين !<LF>الم يقل القران محمد رسول الله و الذين معه اشداء على الكفار رحماء بينهم<LF>الإمارات $ الكيان الصهيوني.,surprise,no,
